entity_id,parent_id,method,amount_ordered,amount_paid
794,794,bank_transfer,23157500,23157500
795,795,visa_card,18055000,18055000
796,796,cash_on_delivery,42390000,42390000
797,797,credit_card,125600000,125600000
798,798,cash_on_delivery,40820000,0
799,799,amex_card,4710000,0
800,800,credit_card,4710000,4710000
801,801,visa_card,4710000,4710000
802,802,bank_transfer,1805500,1805500
803,803,cash_on_delivery,6672500,6672500
804,804,bank_transfer,4710000,4710000
805,805,amex_card,5652000,0
806,806,bank_transfer,3611000,0
807,807,cash_on_delivery,4317500,4317500
808,808,credit_card,1805500,1805500
809,809,credit_card,5102500,5102500
810,810,cash_on_delivery,9263000,0
811,811,visa_card,8242500,8242500
812,812,bank_transfer,6672500,0
813,813,amex_card,14130000,14130000
814,814,bank_transfer,9812500,9812500
815,815,visa_card,56520000,56520000
816,816,bank_transfer,5102500,5102500
817,817,bank_transfer,1805500,1805500
818,818,bank_transfer,14130000,14130000
819,819,credit_card,4317500,4317500
820,820,credit_card,8242500,8242500
821,821,bank_transfer,9891000,0
822,822,credit_card,5102500,5102500
823,823,amex_card,1805500,1805500
824,824,amex_card,4710000,0
825,825,credit_card,4710000,4710000
826,826,bank_transfer,5102500,5102500
827,827,cash_on_delivery,82425000,82425000
828,828,cash_on_delivery,1805500,0
829,829,credit_card,20410000,20410000
830,830,cash_on_delivery,4082000,4082000
831,831,bank_transfer,155430000,155430000
832,832,visa_card,14522500,14522500
833,833,amex_card,4082000,0
834,834,visa_card,17662500,17662500
835,835,visa_card,3297000,3297000
836,836,credit_card,529875000,0
837,837,visa_card,9263000,9263000
838,838,visa_card,26690000,26690000
839,839,bank_transfer,50240000,50240000
840,840,bank_transfer,9420000,9420000
841,841,credit_card,18526000,0
842,842,credit_card,82425000,82425000
843,843,bank_transfer,4317500,0
844,844,credit_card,27475000,27475000
845,845,amex_card,23157500,23157500
846,846,amex_card,1805500,0
847,847,credit_card,72220000,72220000
848,848,visa_card,14522500,0
849,849,visa_card,4710000,4710000
850,850,bank_transfer,3297000,0
851,851,bank_transfer,23157500,23157500
852,852,visa_card,9263000,9263000
853,853,bank_transfer,54165000,0
854,854,cash_on_delivery,176625000,176625000
855,855,credit_card,164850000,164850000
856,856,credit_card,194680000,0
857,857,amex_card,17662500,0
858,858,credit_card,9812500,9812500
859,859,cash_on_delivery,5102500,5102500
860,860,cash_on_delivery,53380000,53380000
861,861,credit_card,40820000,40820000
862,862,cash_on_delivery,4317500,0
863,863,amex_card,9812500,9812500
864,864,visa_card,9812500,0
865,865,visa_card,50240000,0
866,866,credit_card,11382500,11382500
867,867,cash_on_delivery,4710000,4710000
868,868,cash_on_delivery,40820000,40820000
869,869,credit_card,3297000,0
870,870,bank_transfer,7065000,7065000
871,871,bank_transfer,56520000,0
872,872,amex_card,72220000,0
873,873,cash_on_delivery,176625000,0
874,874,visa_card,14522500,0
875,875,bank_transfer,10205000,10205000
876,876,amex_card,65940000,0
877,877,credit_card,1805500,1805500
878,878,amex_card,5102500,5102500
879,879,visa_card,27475000,27475000
880,880,bank_transfer,3297000,3297000
881,881,credit_card,155430000,155430000
882,882,amex_card,22765000,22765000
883,883,amex_card,4082000,0
884,884,amex_card,14130000,0
885,885,visa_card,9420000,9420000
886,886,amex_card,7065000,7065000
887,887,credit_card,65940000,0
888,888,visa_card,3297000,0
889,889,bank_transfer,9812500,9812500
890,890,amex_card,61230000,61230000
891,891,amex_card,98125000,98125000
892,892,credit_card,4710000,0
893,893,cash_on_delivery,27475000,0
894,894,cash_on_delivery,5652000,5652000
895,895,visa_card,15307500,0
896,896,bank_transfer,26690000,0
897,897,amex_card,17662500,17662500
898,898,bank_transfer,325775000,325775000
899,899,visa_card,4710000,0
900,900,visa_card,17662500,17662500
901,901,cash_on_delivery,98125000,98125000
902,902,cash_on_delivery,119320000,0
903,903,visa_card,223725000,0
904,904,bank_transfer,14522500,14522500
905,905,cash_on_delivery,44745000,0
906,906,credit_card,17662500,17662500
907,907,amex_card,26690000,0
908,908,amex_card,4317500,4317500
909,909,bank_transfer,251200000,0
910,910,credit_card,56520000,56520000
911,911,credit_card,5652000,0
912,912,visa_card,5102500,5102500
913,913,cash_on_delivery,6672500,0
914,914,visa_card,98125000,98125000
915,915,amex_card,4082000,4082000
916,916,credit_card,176625000,176625000
917,917,amex_card,8242500,8242500
918,918,visa_card,1236375000,1236375000
919,919,bank_transfer,23157500,23157500
920,920,credit_card,3297000,3297000
921,921,cash_on_delivery,19625000,19625000
922,922,cash_on_delivery,53380000,0
923,923,cash_on_delivery,9812500,9812500
924,924,visa_card,82425000,82425000
925,925,cash_on_delivery,18055000,18055000
926,926,credit_card,76930000,0
927,927,cash_on_delivery,4082000,4082000
928,928,bank_transfer,651550000,651550000
929,929,credit_card,17662500,17662500
930,930,cash_on_delivery,14522500,0
931,931,visa_card,4317500,0
932,932,credit_card,6594000,6594000
933,933,visa_card,1805500,1805500
934,934,cash_on_delivery,17662500,17662500
935,935,visa_card,11618000,0
936,936,bank_transfer,80070000,80070000
937,937,cash_on_delivery,6672500,6672500
938,938,amex_card,3297000,3297000
939,939,cash_on_delivery,251200000,251200000
940,940,amex_card,176625000,176625000
941,941,credit_card,5102500,5102500
942,942,amex_card,27475000,27475000
943,943,cash_on_delivery,4710000,4710000
944,944,bank_transfer,9812500,9812500
945,945,credit_card,50240000,0
946,946,amex_card,23157500,23157500
947,947,credit_card,5102500,5102500
948,948,amex_card,4710000,4710000
949,949,credit_card,4710000,0
950,950,credit_card,76930000,0
951,951,cash_on_delivery,9420000,9420000
952,952,cash_on_delivery,59660000,59660000
953,953,bank_transfer,824250000,0
954,954,credit_card,155430000,155430000
955,955,bank_transfer,902750000,902750000
956,956,visa_card,59660000,59660000
957,957,bank_transfer,4082000,4082000
958,958,credit_card,6672500,6672500
959,959,visa_card,17662500,17662500
960,960,credit_card,36110000,36110000
961,961,amex_card,6672500,0
962,962,cash_on_delivery,56520000,0
963,963,bank_transfer,27475000,0
964,964,visa_card,223725000,223725000
965,965,bank_transfer,82425000,82425000
966,966,bank_transfer,14522500,14522500
967,967,credit_card,50240000,0
968,968,bank_transfer,20410000,20410000
969,969,amex_card,4317500,4317500
970,970,bank_transfer,56520000,0
971,971,bank_transfer,8242500,0
972,972,visa_card,17662500,0
973,973,visa_card,5652000,5652000
974,974,amex_card,5652000,5652000
975,975,amex_card,6672500,6672500
976,976,visa_card,59660000,59660000
977,977,credit_card,20410000,20410000
978,978,bank_transfer,17662500,0
979,979,bank_transfer,6672500,0
980,980,amex_card,50240000,0
981,981,credit_card,223725000,223725000
982,982,cash_on_delivery,76930000,76930000
983,983,visa_card,5102500,5102500
984,984,bank_transfer,8164000,8164000
985,985,cash_on_delivery,176625000,176625000
986,986,bank_transfer,59660000,59660000
987,987,credit_card,9812500,9812500
988,988,amex_card,82425000,82425000
989,989,bank_transfer,9263000,9263000
990,990,amex_card,4710000,4710000
991,991,credit_card,824250000,0
992,992,bank_transfer,14130000,0
993,993,visa_card,11382500,11382500
994,994,bank_transfer,9420000,0
995,995,cash_on_delivery,8242500,8242500
996,996,bank_transfer,82425000,0
997,997,bank_transfer,28260000,28260000
998,998,cash_on_delivery,4710000,4710000
999,999,cash_on_delivery,502400000,502400000
1000,1000,visa_card,4317500,4317500
1001,1001,bank_transfer,27475000,27475000
1002,1002,credit_card,5102500,5102500
1003,1003,bank_transfer,194680000,194680000
1004,1004,bank_transfer,11382500,11382500
1005,1005,bank_transfer,251200000,0
1006,1006,visa_card,14130000,14130000
1007,1007,amex_card,27475000,0
1008,1008,cash_on_delivery,9812500,9812500
1009,1009,amex_card,20410000,0
1010,1010,amex_card,13345000,13345000
1011,1011,credit_card,5652000,0
1012,1012,visa_card,54165000,0
1013,1013,amex_card,5652000,5652000
1014,1014,amex_card,4317500,4317500
1015,1015,bank_transfer,17662500,0
1016,1016,credit_card,27475000,27475000
1017,1017,credit_card,4710000,4710000
1018,1018,credit_card,18055000,0
1019,1019,cash_on_delivery,14130000,14130000
1020,1020,cash_on_delivery,5652000,0
1021,1021,visa_card,4082000,0
1022,1022,credit_card,35325000,35325000
1023,1023,credit_card,4710000,4710000
1024,1024,visa_card,11382500,11382500
1025,1025,bank_transfer,17662500,17662500
1026,1026,credit_card,14522500,14522500
1027,1027,visa_card,6672500,6672500
1028,1028,bank_transfer,9812500,0
1029,1029,cash_on_delivery,72220000,72220000
1030,1030,credit_card,22372500,22372500
1031,1031,amex_card,4710000,4710000
1032,1032,credit_card,59660000,59660000
1033,1033,amex_card,251200000,251200000
1034,1034,visa_card,3297000,0
1035,1035,cash_on_delivery,4710000,4710000
1036,1036,visa_card,5416500,0
1037,1037,bank_transfer,4710000,4710000
1038,1038,bank_transfer,6672500,0
1039,1039,bank_transfer,26690000,0
1040,1040,amex_card,4710000,4710000
1041,1041,cash_on_delivery,20410000,20410000
1042,1042,amex_card,5652000,5652000
1043,1043,bank_transfer,3297000,0
1044,1044,credit_card,6672500,6672500
1045,1045,cash_on_delivery,3297000,3297000
1046,1046,credit_card,5416500,5416500
1047,1047,cash_on_delivery,353250000,0
1048,1048,cash_on_delivery,160140000,160140000
1049,1049,visa_card,4710000,0
1050,1050,credit_card,20410000,0
1051,1051,cash_on_delivery,8242500,8242500
1052,1052,amex_card,53380000,53380000
1053,1053,visa_card,65940000,0
1054,1054,cash_on_delivery,11382500,11382500
1055,1055,visa_card,42390000,42390000
1056,1056,amex_card,3297000,3297000
1057,1057,amex_card,15307500,15307500
1058,1058,bank_transfer,4710000,4710000
1059,1059,cash_on_delivery,4710000,4710000
1060,1060,bank_transfer,9420000,9420000
1061,1061,credit_card,9420000,9420000
1062,1062,credit_card,14130000,14130000
1063,1063,cash_on_delivery,11304000,0
1064,1064,cash_on_delivery,27475000,27475000
1065,1065,cash_on_delivery,5102500,5102500
1066,1066,bank_transfer,17662500,17662500
1067,1067,credit_card,20410000,20410000
1068,1068,bank_transfer,9812500,9812500
1069,1069,bank_transfer,3297000,3297000
1070,1070,bank_transfer,5652000,5652000
1071,1071,amex_card,4710000,4710000
1072,1072,cash_on_delivery,27475000,0
1073,1073,cash_on_delivery,7065000,7065000
1074,1074,visa_card,17662500,17662500
1075,1075,visa_card,14522500,14522500
1076,1076,credit_card,59660000,59660000
1077,1077,bank_transfer,19625000,19625000
1078,1078,credit_card,389360000,389360000
1079,1079,cash_on_delivery,14130000,0
1080,1080,credit_card,17662500,17662500
1081,1081,credit_card,9812500,9812500
1082,1082,bank_transfer,4710000,4710000
1083,1083,visa_card,155430000,0
1084,1084,visa_card,5652000,5652000
1085,1085,bank_transfer,176625000,176625000
1086,1086,amex_card,56520000,56520000
1087,1087,cash_on_delivery,8242500,8242500
1088,1088,visa_card,65940000,65940000
1089,1089,amex_card,251200000,0
1090,1090,bank_transfer,4317500,4317500
1091,1091,credit_card,4710000,4710000
1092,1092,cash_on_delivery,72220000,0
1093,1093,visa_card,13345000,13345000
1094,1094,cash_on_delivery,11618000,11618000
1095,1095,amex_card,3297000,3297000
1096,1096,credit_card,6672500,6672500
1097,1097,amex_card,15307500,15307500
1098,1098,bank_transfer,6672500,0
1099,1099,cash_on_delivery,17662500,17662500
1100,1100,amex_card,510250000,510250000
1101,1101,credit_card,6672500,6672500
1102,1102,visa_card,27475000,27475000
1103,1103,visa_card,4710000,4710000
1104,1104,visa_card,5652000,0
1105,1105,amex_card,53380000,53380000
1106,1106,visa_card,5102500,5102500
1107,1107,cash_on_delivery,9420000,9420000
1108,1108,cash_on_delivery,108330000,108330000
1109,1109,cash_on_delivery,5102500,0
1110,1110,amex_card,11382500,11382500
1111,1111,amex_card,23157500,23157500
1112,1112,visa_card,17662500,17662500
1113,1113,visa_card,251200000,0
1114,1114,visa_card,1805500,1805500
1115,1115,amex_card,1805500,1805500
1116,1116,bank_transfer,230790000,230790000
1117,1117,visa_card,54165000,54165000
1118,1118,credit_card,50240000,50240000
1119,1119,amex_card,510250000,510250000
1120,1120,bank_transfer,5102500,5102500
1121,1121,cash_on_delivery,56520000,0
1122,1122,amex_card,6672500,6672500
1123,1123,bank_transfer,9812500,9812500
1124,1124,visa_card,5652000,5652000
1125,1125,amex_card,9263000,0
1126,1126,cash_on_delivery,50240000,50240000
1127,1127,cash_on_delivery,20410000,20410000
1128,1128,credit_card,34854000,0
1129,1129,credit_card,54950000,0
1130,1130,visa_card,251200000,251200000
1131,1131,bank_transfer,5102500,5102500
1132,1132,credit_card,17662500,17662500
1133,1133,cash_on_delivery,3297000,0
1134,1134,cash_on_delivery,3297000,3297000
1135,1135,credit_card,56520000,56520000
1136,1136,credit_card,6672500,6672500
1137,1137,amex_card,3297000,0
1138,1138,cash_on_delivery,5652000,5652000
1139,1139,bank_transfer,6672500,0
1140,1140,visa_card,42390000,42390000
1141,1141,visa_card,194680000,194680000
1142,1142,bank_transfer,9891000,0
1143,1143,credit_card,5652000,5652000
1144,1144,credit_card,26690000,26690000
1145,1145,amex_card,23157500,23157500
1146,1146,bank_transfer,20410000,20410000
1147,1147,credit_card,5652000,5652000
1148,1148,cash_on_delivery,76930000,76930000
1149,1149,visa_card,35325000,35325000
1150,1150,visa_card,9812500,9812500
1151,1151,cash_on_delivery,3297000,3297000
1152,1152,credit_card,1805500,0
1153,1153,cash_on_delivery,4710000,4710000
1154,1154,credit_card,27475000,27475000
1155,1155,visa_card,22372500,22372500
1156,1156,credit_card,9812500,0
1157,1157,visa_card,4710000,4710000
1158,1158,cash_on_delivery,9263000,9263000
1159,1159,amex_card,24727500,24727500
1160,1160,credit_card,4710000,4710000
1161,1161,bank_transfer,6672500,6672500
1162,1162,credit_card,7065000,0
1163,1163,credit_card,76930000,76930000
1164,1164,bank_transfer,17662500,17662500
1165,1165,bank_transfer,4082000,0
1166,1166,credit_card,9420000,9420000
1167,1167,credit_card,27475000,27475000
1168,1168,amex_card,8242500,8242500
1169,1169,credit_card,5102500,5102500
1170,1170,bank_transfer,4317500,4317500
1171,1171,visa_card,3297000,3297000
1172,1172,amex_card,4710000,0
1173,1173,credit_card,6672500,6672500
1174,1174,cash_on_delivery,5102500,5102500
1175,1175,visa_card,72220000,72220000
1176,1176,cash_on_delivery,17662500,17662500
1177,1177,credit_card,4710000,0
1178,1178,amex_card,4317500,0
1179,1179,cash_on_delivery,17662500,0
1180,1180,visa_card,26690000,26690000
1181,1181,amex_card,1805500,1805500
1182,1182,credit_card,7065000,7065000
1183,1183,visa_card,42390000,42390000
1184,1184,amex_card,7065000,0
1185,1185,bank_transfer,17662500,0
1186,1186,bank_transfer,19625000,19625000
1187,1187,cash_on_delivery,119320000,0
1188,1188,cash_on_delivery,17662500,0
1189,1189,visa_card,23157500,0
1190,1190,amex_card,5652000,0
1191,1191,visa_card,251200000,251200000
1192,1192,amex_card,8242500,8242500
1193,1193,amex_card,50240000,0
1194,1194,bank_transfer,4082000,4082000
1195,1195,credit_card,14522500,0
1196,1196,credit_card,23157500,23157500
1197,1197,amex_card,412125000,412125000
1198,1198,bank_transfer,4710000,4710000
1199,1199,amex_card,14522500,0
1200,1200,credit_card,6672500,6672500
1201,1201,cash_on_delivery,26690000,26690000
1202,1202,visa_card,54165000,54165000
1203,1203,amex_card,20410000,20410000
1204,1204,amex_card,17662500,17662500
1205,1205,credit_card,9812500,9812500
1206,1206,cash_on_delivery,5102500,0
1207,1207,cash_on_delivery,5102500,5102500
1208,1208,visa_card,9812500,9812500
1209,1209,bank_transfer,9812500,9812500
1210,1210,amex_card,4082000,0
1211,1211,credit_card,9812500,9812500
1212,1212,bank_transfer,6594000,6594000
1213,1213,cash_on_delivery,27475000,27475000
1214,1214,visa_card,7065000,0
1215,1215,amex_card,9263000,9263000
1216,1216,cash_on_delivery,251200000,251200000
1217,1217,bank_transfer,50240000,50240000
1218,1218,visa_card,9263000,9263000
1219,1219,cash_on_delivery,176625000,0
1220,1220,credit_card,20410000,0
1221,1221,amex_card,7065000,7065000
1222,1222,bank_transfer,14130000,14130000
1223,1223,cash_on_delivery,4710000,4710000
1224,1224,visa_card,17662500,17662500
1225,1225,visa_card,4710000,0
1226,1226,visa_card,82425000,82425000
1227,1227,cash_on_delivery,17662500,17662500
1228,1228,amex_card,28260000,28260000
1229,1229,amex_card,6672500,6672500
1230,1230,credit_card,14130000,14130000
1231,1231,cash_on_delivery,28260000,28260000
1232,1232,visa_card,26690000,26690000
1233,1233,visa_card,5102500,5102500
1234,1234,credit_card,82425000,0
1235,1235,visa_card,5102500,5102500
1236,1236,amex_card,6672500,6672500
1237,1237,amex_card,8164000,8164000
1238,1238,credit_card,19625000,19625000
1239,1239,credit_card,28260000,28260000
1240,1240,visa_card,3297000,3297000
1241,1241,credit_card,84780000,84780000
1242,1242,credit_card,4082000,4082000
1243,1243,cash_on_delivery,113040000,0
